VariableCode,RegionCode,YearCode,AggValue
rgdpna,IRL,1981,54084.32480673400000000
rgdpna,IRL,1982,54892.64013153330000000
rgdpna,IRL,1983,54492.22962577950000000
rgdpna,IRL,1984,56238.40484947710000000
rgdpna,IRL,1985,57333.64534886850000000
rgdpna,IRL,1986,57576.67525412910000000
rgdpna,IRL,1987,59672.94201493730000000
rgdpna,IRL,1988,61461.94189161220000000
rgdpna,IRL,1989,64912.53830119700000000
rgdpna,IRL,1990,69917.66961302890000000
rgdpna,IRL,1991,71065.37031139760000000
rgdpna,IRL,1992,73609.15469635330000000
rgdpna,IRL,1993,75312.50526707350000000
rgdpna,IRL,1994,79751.28054301270000000
rgdpna,IRL,1995,87401.90478987970000000
rgdpna,IRL,1996,95549.98262002220000000
rgdpna,IRL,1997,106533.98089541700000000
rgdpna,IRL,1998,115899.99693268700000000
rgdpna,IRL,1999,128708.52837022200000000
rgdpna,IRL,2000,142530.82123942100000000
rgdpna,IRL,2001,150079.42656020700000000
rgdpna,IRL,2002,158539.70492492500000000
rgdpna,IRL,2003,164698.24626857000000000
rgdpna,IRL,2004,171883.60686091400000000
rgdpna,IRL,2005,181984.42187500000000000
rgdpna,IRL,2006,191819.33225127200000000
rgdpna,IRL,2007,202264.39880538400000000
rgdpna,IRL,2008,197999.24093188400000000
rgdpna,IRL,2009,187195.67794643400000000
rgdpna,IRL,2010,185761.69222108300000000
rgdpna,IRL,2011,188419.55152494200000000
rgdpna,MNG,1997,5846.28034946095000000
rgdpna,MNG,1998,6052.79474689676000000
rgdpna,MNG,1999,6247.43487938999000000
rgdpna,MNG,2000,6313.42425029322000000
rgdpna,MNG,2001,6499.84118101679000000
rgdpna,MNG,2002,6807.47742597625000000
rgdpna,MNG,2003,7284.31829450391000000
rgdpna,MNG,2004,8058.30661391632000000
rgdpna,MNG,2005,8642.82808675043000000
rgdpna,MNG,2006,9382.33002265893000000
rgdpna,MNG,2007,10343.83217729580000000
rgdpna,MNG,2008,11264.47037669180000000
rgdpna,MNG,2009,11121.56872737320000000
rgdpna,MNG,2010,11829.47565490990000000
rgdpna,MNG,2011,13871.47128634410000000
rgdpna,MUS,1950,1365.85366548003000000
rgdpna,MUS,1951,1439.92672038190000000
rgdpna,MUS,1952,1405.94577665720000000
rgdpna,MUS,1953,1430.55453136845000000
rgdpna,MUS,1954,1364.67057353610000000
rgdpna,MUS,1955,1422.91573790687000000
rgdpna,MUS,1956,1441.44594312112000000
rgdpna,MUS,1957,1494.35602624079000000
rgdpna,MUS,1958,1487.49398239661000000
rgdpna,MUS,1959,1528.79638557549000000
rgdpna,MUS,1960,1431.68598743034000000
rgdpna,MUS,1961,1576.78834442728000000
rgdpna,MUS,1962,1634.36854478396000000
rgdpna,MUS,1963,1785.62065793321000000
rgdpna,MUS,1964,1805.80044713919000000
rgdpna,MUS,1965,1800.62182150496000000
rgdpna,COL,1970,74255.40707966080000000
rgdpna,COL,1971,78681.56987970800000000
rgdpna,COL,1972,84715.77556728260000000
rgdpna,COL,1973,90411.17900659140000000
rgdpna,COL,1974,95605.98582390840000000
rgdpna,COL,1975,97827.15694261810000000
rgdpna,COL,1976,102452.78564221400000000
rgdpna,COL,1977,106713.29032229600000000
rgdpna,COL,1978,115751.80019424500000000
rgdpna,COL,1979,121978.22725717200000000
rgdpna,COL,1980,126963.90880934400000000
rgdpna,COL,1981,129854.71544796900000000
rgdpna,COL,1982,131086.28456140900000000
rgdpna,COL,1983,133149.52505263000000000
rgdpna,COL,1984,137610.94453710000000000
rgdpna,COL,1985,141886.66271799600000000
rgdpna,COL,1986,150150.24998503700000000
rgdpna,COL,1987,158211.71502698900000000
rgdpna,COL,1988,164641.71321984400000000
rgdpna,COL,1989,170262.73954406700000000
rgdpna,COL,1990,177553.38721149100000000
rgdpna,COL,1991,181107.30929825400000000
rgdpna,COL,1992,188432.97216596100000000
rgdpna,COL,1993,199192.80238347600000000
rgdpna,COL,1994,209445.94562066000000000
rgdpna,COL,1995,220342.24023166000000000
rgdpna,COL,1996,224872.15656032400000000
rgdpna,COL,1997,232585.93193104400000000
rgdpna,COL,1998,233911.16956642700000000
rgdpna,COL,1999,224077.50834113900000000
rgdpna,COL,2000,230631.46507503200000000
rgdpna,COL,2001,234501.22652455800000000
rgdpna,COL,2002,240373.09142808700000000
rgdpna,COL,2003,249791.56273334900000000
rgdpna,COL,2004,263113.00189655600000000
rgdpna,COL,2005,275496.56250000000000000
rgdpna,COL,2006,293947.98680789100000000
rgdpna,COL,2007,314232.24287808400000000
rgdpna,COL,2008,325377.44742118300000000
rgdpna,COL,2009,330751.21619841300000000
rgdpna,COL,2010,343985.18482236800000000
rgdpna,COL,2011,364379.58897902700000000
rgdpna,EST,2007,24352.01025900420000000
rgdpna,EST,2008,23341.07178196910000000
rgdpna,EST,2009,20056.46497587720000000
rgdpna,EST,2010,20724.41834958570000000
rgdpna,EST,2011,22440.90544503230000000
rgdpna,NGA,1981,103123.01254400000000000
rgdpna,NGA,1982,102036.93535137200000000
rgdpna,NGA,1983,96883.60981818790000000
rgdpna,NGA,1984,94925.07124779250000000
rgdpna,NGA,1985,102825.52327054400000000
rgdpna,NGA,1986,93823.99498322630000000
rgdpna,NGA,1987,83736.32038313290000000
rgdpna,NGA,1988,90052.15079168600000000
rgdpna,NGA,1989,95875.99551263400000000
rgdpna,NGA,1990,108115.53389477800000000
rgdpna,NGA,1991,107447.54143239500000000
rgdpna,NGA,1992,107913.56866472500000000
rgdpna,NGA,1993,110169.36994809400000000
rgdpna,NGA,1994,111171.65048229100000000
rgdpna,NGA,1995,110829.83215444300000000
rgdpna,NGA,1996,116364.34761931100000000
rgdpna,NGA,1997,119625.17504272200000000
rgdpna,NGA,1998,122873.76449677900000000
rgdpna,NGA,1999,123456.47850301600000000
rgdpna,NGA,2000,130022.00764281400000000
rgdpna,NGA,2001,139958.41701521300000000
rgdpna,NGA,2002,169835.99695193600000000
rgdpna,NGA,2003,187215.22527778100000000
rgdpna,NGA,2004,206834.43378681100000000
rgdpna,NGA,2005,220303.34341851300000000
rgdpna,NGA,2006,233589.88851175500000000
rgdpna,NGA,2007,248656.04307336700000000
rgdpna,NGA,2008,264247.42859273500000000
rgdpna,NGA,2009,282571.44841081100000000
rgdpna,NGA,2010,304724.31350180200000000
rgdpna,NGA,2011,327295.08668266200000000
rgdpna,NLD,1950,86305.60745840850000000
rgdpna,NLD,1951,88428.61861134060000000
rgdpna,NLD,1952,89958.01722998580000000
rgdpna,NLD,1953,98206.84609721430000000
rgdpna,NLD,1954,105486.92360630000000000
rgdpna,NLD,1955,113550.24403688200000000
rgdpna,NLD,1956,118901.06273080500000000
rgdpna,NLD,1957,122578.20420574800000000
rgdpna,NLD,1958,121362.10482184100000000
rgdpna,NLD,1959,127347.76588636300000000
rgdpna,NLD,1960,139941.55420362100000000
rgdpna,NLD,1961,144121.62530051100000000
rgdpna,NLD,1962,150597.83980459400000000
rgdpna,NLD,1963,155738.41835850400000000
rgdpna,NLD,1964,170393.38857028100000000
rgdpna,NLD,1965,179928.38998095100000000
rgdpna,NLD,1966,185110.18804047100000000
rgdpna,NLD,1967,195469.67253965200000000
rgdpna,NLD,1968,209506.28818307200000000
rgdpna,NLD,1969,224796.10076544800000000
rgdpna,NLD,1970,239341.73081497700000000
rgdpna,NLD,1971,249707.09087205700000000
rgdpna,NLD,1972,255966.07171596400000000
rgdpna,NLD,1973,270771.83537955800000000
rgdpna,NLD,1974,282295.67685587400000000
rgdpna,NLD,1975,282642.95618292400000000
rgdpna,NLD,1976,296174.92048337600000000
rgdpna,NLD,1977,301865.26456590100000000
rgdpna,NLD,1978,308900.98466720100000000
rgdpna,NLD,1979,315146.71057394100000000
rgdpna,NLD,1980,325392.14327509100000000
rgdpna,NLD,1981,322842.33268419100000000
rgdpna,NLD,1982,318836.64458938200000000
rgdpna,NLD,1983,325436.42941577700000000
rgdpna,NLD,1984,335400.24834476700000000
rgdpna,NLD,1985,344054.17783270700000000
rgdpna,NLD,1986,353642.88469659100000000
rgdpna,NLD,1987,360472.60767161500000000
rgdpna,NLD,1988,372877.25917839100000000
rgdpna,NLD,1989,389359.37791045900000000
rgdpna,NLD,1990,405646.77605072600000000
rgdpna,NLD,1991,415540.65606137000000000
rgdpna,NLD,1992,422630.09867293400000000
rgdpna,NLD,1993,427945.16429411700000000
rgdpna,NLD,1994,440616.98126827300000000
rgdpna,NLD,1995,454346.51127955000000000
rgdpna,NLD,1996,469823.91784563700000000
rgdpna,NLD,1997,489925.07432237000000000
rgdpna,NLD,1998,509147.10765386900000000
rgdpna,MUS,1966,1750.71082117851000000
rgdpna,MUS,1967,1875.19542381152000000
rgdpna,MUS,1968,1621.58274851956000000
rgdpna,MUS,1969,1691.96367200161000000
rgdpna,MUS,1970,1691.72506336469000000
rgdpna,MUS,1971,1767.37130603729000000
rgdpna,MUS,1972,1909.34172913892000000
rgdpna,MUS,1973,2135.21071235805000000
rgdpna,MUS,1974,2306.52270838144000000
rgdpna,MUS,1975,2335.55863991083000000
rgdpna,MUS,1976,2852.39822113395000000
rgdpna,MUS,1977,3039.16239038597000000
rgdpna,MUS,1978,3155.58680751418000000
rgdpna,MUS,1979,3266.55383017114000000
rgdpna,MUS,1980,2937.89740250213000000
rgdpna,MUS,1981,3110.71489675379000000
rgdpna,MUS,1982,3281.71325949015000000
rgdpna,MUS,1983,3294.30832108624000000
rgdpna,MUS,1984,3451.60664527981000000
rgdpna,MUS,1985,3688.95358298719000000
rgdpna,MUS,1986,4048.33267253851000000
rgdpna,MUS,1987,4459.77134987603000000
rgdpna,MUS,1988,4761.86902737022000000
rgdpna,MUS,1989,4979.03129026861000000
rgdpna,MUS,1990,5335.04120205118000000
rgdpna,MUS,1991,5555.23011666321000000
rgdpna,MUS,1992,5900.07925018176000000
rgdpna,MUS,1993,6197.02055207967000000
rgdpna,MUS,1994,6459.67681641877000000
rgdpna,MUS,1995,6744.99408166276000000
rgdpna,MUS,1996,7091.36689338547000000
rgdpna,MUS,1997,7503.25700299891000000
rgdpna,MUS,1998,7958.94272577136000000
rgdpna,MUS,1999,8166.64899830947000000
rgdpna,MUS,2000,8836.55309438652000000
rgdpna,MUS,2001,9132.38883460865000000
rgdpna,MUS,2002,9287.36107702629000000
rgdpna,MUS,2003,9829.68927604565000000
rgdpna,MUS,2004,10255.34039659740000000
rgdpna,MUS,2005,10437.70898437500000000
rgdpna,MUS,2006,10945.54914100660000000
rgdpna,MUS,2007,11580.81589581110000000
rgdpna,MUS,2008,12218.91932942680000000
rgdpna,MUS,2009,12619.63753621770000000
rgdpna,MUS,2010,13140.39204638410000000
rgdpna,MUS,2011,13682.57094651870000000
rgdpna,PHL,1950,24909.17757006050000000
rgdpna,PHL,1951,27531.19626164580000000
rgdpna,PHL,1952,29279.20872270270000000
rgdpna,PHL,1953,31901.22741428800000000
rgdpna,PHL,1954,34304.74454824120000000
rgdpna,PHL,1955,36708.26168219440000000
rgdpna,PHL,1956,39330.28037377970000000
rgdpna,PHL,1957,41296.79439246870000000
rgdpna,PHL,1958,42826.30529589350000000
rgdpna,PHL,1959,45666.82554511090000000
rgdpna,PHL,1960,46322.33021800720000000
rgdpna,PHL,1961,48944.34890959250000000
rgdpna,PHL,1962,51347.86604354570000000
rgdpna,PHL,1963,54843.89096565950000000
rgdpna,PHL,1964,56810.40498434850000000
rgdpna,PHL,1965,59869.42679119800000000
rgdpna,PHL,1966,62491.44548278340000000
rgdpna,PHL,1967,65768.96884726500000000
rgdpna,PHL,1968,69046.49221174660000000
rgdpna,PHL,1969,72324.01557622830000000
rgdpna,PHL,1970,74946.03426781360000000
rgdpna,PHL,1971,79014.56634260420000000
rgdpna,PHL,1972,83318.53121444470000000
rgdpna,PHL,1973,90749.73376833470000000
rgdpna,PHL,1974,93979.40000491580000000
rgdpna,PHL,1975,99210.24501662510000000
rgdpna,PHL,1976,107945.71905851400000000
rgdpna,PHL,1977,113993.15333579100000000
rgdpna,PHL,1978,119888.80116221700000000
rgdpna,PHL,1979,126651.05134368900000000
rgdpna,PHL,1980,133171.97198834100000000
rgdpna,PHL,1981,137730.80705883900000000
rgdpna,PHL,1982,142715.73618045300000000
rgdpna,PHL,1983,145391.10887443500000000
rgdpna,PHL,1984,134743.12555241100000000
rgdpna,PHL,1985,124897.97243641500000000
rgdpna,PHL,1986,129165.46488050000000000
rgdpna,PHL,1987,134734.60803936600000000
rgdpna,PHL,1988,143832.62238105400000000
rgdpna,PHL,1989,152757.88408585800000000
rgdpna,PHL,1990,157397.08953612100000000
rgdpna,PHL,1991,156486.80762682500000000
rgdpna,PHL,1992,157015.11183477200000000
rgdpna,PHL,1993,160338.03391956500000000
rgdpna,PHL,1994,167373.06291693400000000
rgdpna,PHL,1995,175203.93339165400000000
rgdpna,PHL,1996,185446.13365526300000000
rgdpna,PHL,1997,195062.18750955200000000
rgdpna,PHL,1998,193937.22059148200000000
rgdpna,PHL,1999,199914.20371466800000000
rgdpna,PHL,2000,208732.86336989000000000
rgdpna,PHL,2001,214773.56542670400000000
rgdpna,PHL,2002,222604.00197325500000000
rgdpna,PHL,2003,233668.24160561000000000
rgdpna,PHL,2004,249318.46093477500000000
rgdpna,PHL,2005,261230.06881065400000000
rgdpna,PHL,2006,274926.25775570900000000
rgdpna,PHL,2007,293117.19976299300000000
rgdpna,PHL,2008,305289.64425545200000000
rgdpna,PHL,2009,308795.38368390400000000
rgdpna,PHL,2010,332363.45531001000000000
rgdpna,PHL,2011,344722.28808688600000000
rgdpna,POL,1970,197722.77802181800000000
rgdpna,POL,1971,212384.16153778300000000
rgdpna,POL,1972,222319.92892000900000000
rgdpna,POL,1973,231616.73660242300000000
rgdpna,POL,1974,248086.45440050300000000
rgdpna,POL,1975,262826.16922869300000000
rgdpna,POL,1976,283656.70305218500000000
rgdpna,POL,1977,303757.63665797800000000
rgdpna,POL,1978,320161.33235054000000000
rgdpna,POL,1979,332478.37160917200000000
rgdpna,POL,1980,312529.62455166700000000
rgdpna,POL,1981,281366.41214832700000000
rgdpna,POL,1982,267953.76552986300000000
rgdpna,POL,1983,282862.24634387500000000
rgdpna,POL,1984,298817.81109430200000000
rgdpna,POL,1985,309687.53958028300000000
rgdpna,POL,1986,322772.92857684600000000
rgdpna,POL,1987,329092.38153026100000000
rgdpna,POL,1988,342692.94332206700000000
rgdpna,BWA,1982,2665.85080042370000000
rgdpna,BWA,1983,2983.11680817404000000
rgdpna,BWA,1984,3388.98940357746000000
rgdpna,BWA,1985,3701.66351485671000000
rgdpna,BWA,1986,3973.26566672703000000
rgdpna,BWA,1987,4300.05560738159000000
rgdpna,BWA,1988,4825.65764217402000000
rgdpna,BWA,1989,6431.37568596110000000
rgdpna,BWA,1990,6889.62991123504000000
rgdpna,BWA,1991,7401.03108258054000000
rgdpna,BWA,1992,7623.22783310751000000
rgdpna,BWA,1993,7769.29706208834000000
rgdpna,BWA,1994,8051.31723885722000000
rgdpna,BWA,1995,8695.85780046178000000
rgdpna,BWA,1996,9081.64120229808000000
rgdpna,BWA,1997,9965.31160501801000000
rgdpna,BWA,1998,10998.35545905870000000
rgdpna,BWA,1999,12080.72489668020000000
rgdpna,BWA,2000,12791.57198047540000000
rgdpna,BWA,2001,13239.25127109710000000
rgdpna,BWA,2002,14426.44676264750000000
rgdpna,BWA,2003,15331.36171626890000000
rgdpna,BWA,2004,16247.30325340310000000
rgdpna,BWA,2005,16528.70166465100000000
rgdpna,BWA,2006,17377.60157402710000000
rgdpna,BWA,2007,18213.26958318770000000
rgdpna,BWA,2008,18748.64696801510000000
rgdpna,BWA,2009,17844.09956717750000000
rgdpna,BWA,2010,19095.61679588610000000
rgdpna,BWA,2011,20188.57175368000000000
rgdpna,OMN,1970,4890.89173618808000000
rgdpna,OMN,1971,4940.72056975928000000
rgdpna,OMN,1972,5396.84604918751000000
rgdpna,OMN,1973,4641.74756206634000000
rgdpna,OMN,1974,5952.62920202389000000
rgdpna,OMN,1975,7654.47554579507000000
rgdpna,OMN,1976,8877.19847827565000000
rgdpna,OMN,1977,10443.45758802860000000
rgdpna,OMN,1978,12287.41300535950000000
rgdpna,OMN,1979,12814.25741568180000000
rgdpna,OMN,1980,13588.95226769470000000
rgdpna,OMN,1981,15955.05828092800000000
rgdpna,OMN,1982,17803.29008868200000000
rgdpna,OMN,1983,20103.08806194740000000
rgdpna,OMN,1984,22898.09800870170000000
rgdpna,OMN,1985,26222.73296599430000000
rgdpna,OMN,1986,26784.25297945100000000
rgdpna,OMN,1987,25715.77019997790000000
rgdpna,OMN,1988,27064.59331904570000000
rgdpna,OMN,1989,27872.04063504760000000
rgdpna,OMN,1990,30207.93033269460000000
rgdpna,OMN,1991,32031.82120232880000000
rgdpna,OMN,1992,34752.96902551940000000
rgdpna,OMN,1993,36888.25590339920000000
rgdpna,OMN,1994,38306.95175810180000000
rgdpna,OMN,1995,40156.49545015300000000
rgdpna,OMN,1996,41319.00052243560000000
rgdpna,OMN,1997,43871.17362679630000000
rgdpna,OMN,1998,45057.71410062790000000
rgdpna,OMN,1999,44782.94352674000000000
rgdpna,OMN,2000,46858.45883471030000000
rgdpna,OMN,2001,49469.93523845530000000
rgdpna,OMN,2002,50491.08308910050000000
rgdpna,OMN,2003,50668.99486071150000000
rgdpna,OMN,2004,52396.80968265020000000
rgdpna,OMN,2005,54487.28054930340000000
rgdpna,OMN,2006,57500.50947315680000000
rgdpna,OMN,2007,61367.80266880640000000
rgdpna,OMN,2008,69248.45829815480000000
rgdpna,OMN,2009,70026.46663954720000000
rgdpna,OMN,2010,75712.33483968250000000
rgdpna,OMN,2011,79863.18309108660000000
rgdpna,PRY,1951,2909.07915415435000000
rgdpna,PRY,1952,2930.25485025558000000
rgdpna,PRY,1953,2872.22857947032000000
rgdpna,PRY,1954,3051.21694500162000000
rgdpna,PRY,1955,3239.89939830403000000
rgdpna,PRY,1956,3294.79137974925000000
rgdpna,PRY,1957,3470.60133173581000000
rgdpna,PRY,1958,3655.66461971549000000
rgdpna,PRY,1959,3666.48877739568000000
rgdpna,PRY,1960,3808.71530692129000000
rgdpna,PRY,1961,4066.62618604268000000
rgdpna,PRY,1962,3965.10472561554000000
rgdpna,PRY,1963,4105.21819600527000000
rgdpna,PRY,1964,4202.32110760133000000
rgdpna,PRY,1965,4520.95816856627000000
rgdpna,PRY,1966,4505.46714083635000000
rgdpna,PRY,1967,4904.97112201153000000
rgdpna,PRY,1968,4971.54278043905000000
rgdpna,PRY,1969,5195.79669675832000000
rgdpna,PRY,1970,5542.13248208497000000
rgdpna,PRY,1971,5858.03059927622000000
rgdpna,PRY,1972,6250.51519637387000000
rgdpna,PRY,1973,6719.30477443216000000
rgdpna,PRY,1974,7290.44736925200000000
rgdpna,PRY,1975,7815.36783714128000000
rgdpna,PRY,1976,8382.21288138603000000
rgdpna,PRY,1977,9298.71714974510000000
rgdpna,PRY,1978,10354.13176465230000000
rgdpna,PRY,1979,11530.04669504130000000
rgdpna,PRY,1980,12849.22582234270000000
rgdpna,PRY,1981,13969.12246247910000000
rgdpna,PRY,1982,13831.73221023950000000
rgdpna,PRY,1983,13416.78399725100000000
rgdpna,PRY,1984,13829.21748632170000000
rgdpna,PRY,1985,14378.17796419800000000
rgdpna,PRY,1986,14379.39779296380000000
rgdpna,PRY,1987,15001.67936297290000000
rgdpna,PRY,1988,15955.49162497430000000
rgdpna,PRY,1989,16880.55346129130000000
rgdpna,PRY,1990,17402.58387333420000000
rgdpna,PRY,1991,17832.17003151450000000
rgdpna,PRY,1992,18153.15389633040000000
rgdpna,PRY,1993,18905.03758107390000000
rgdpna,PRY,1994,19489.99239084370000000
rgdpna,PRY,1995,20549.92012165200000000
rgdpna,PRY,1996,20635.42194138340000000
rgdpna,PRY,1997,21251.62471117190000000
rgdpna,PRY,1998,21376.92910215750000000
rgdpna,PRY,1999,21057.03436281760000000
rgdpna,PRY,2000,20356.80394260350000000
rgdpna,PRY,2001,20774.20171399270000000
rgdpna,PRY,2002,20764.11397343370000000
rgdpna,PRY,2003,21561.37569151920000000
rgdpna,PRY,2004,22452.99751269410000000
rgdpna,PRY,2005,23094.81250000000000000
rgdpna,ISR,1963,14269.50897837870000000
rgdpna,ISR,1964,15669.15000579800000000
rgdpna,ISR,1965,17120.31708946090000000
rgdpna,ISR,1966,17189.42043102360000000
rgdpna,ISR,1967,17465.83276755650000000
rgdpna,ISR,1968,20437.27130616290000000
rgdpna,ISR,1969,31562.88561424530000000
rgdpna,ISR,1970,33826.01618898150000000
rgdpna,ISR,1971,37505.76156600660000000
rgdpna,ISR,1972,42187.50333668570000000
rgdpna,ISR,1973,44467.90892256450000000
rgdpna,ISR,1974,47301.14010480810000000
rgdpna,ISR,1975,48786.85889570210000000
rgdpna,ISR,1976,48769.57697600600000000
rgdpna,ISR,1977,49195.86432497000000000
rgdpna,ISR,1978,51920.64697434850000000
rgdpna,ISR,1979,55071.71697269090000000
rgdpna,ISR,1980,55665.06287724950000000
rgdpna,ISR,1981,58519.34976834050000000
rgdpna,ISR,1982,59552.87282081360000000
rgdpna,ISR,1983,61651.06357059750000000
rgdpna,ISR,1984,62377.45251247630000000
rgdpna,ISR,1985,64614.11714334930000000
rgdpna,ISR,1986,67479.42444717320000000
rgdpna,ISR,1987,72406.17919709500000000
rgdpna,ISR,1988,74256.36444352510000000
rgdpna,ISR,1989,74683.54788709920000000
rgdpna,ISR,1990,79898.86363900260000000
rgdpna,ISR,1991,85743.96503914100000000
rgdpna,ISR,1992,92139.58256805440000000
rgdpna,ISR,1993,95600.07233094440000000
rgdpna,ISR,1994,102580.70308243700000000
rgdpna,ISR,1995,109641.10836408200000000
rgdpna,ISR,1996,115660.26267935800000000
rgdpna,ISR,1997,119559.96818900000000000
rgdpna,ISR,1998,124482.74227375700000000
rgdpna,ISR,1999,128660.18393688500000000
rgdpna,ISR,2000,140567.43951401500000000
rgdpna,ISR,2001,140253.47518922300000000
rgdpna,ISR,2002,139446.26839827100000000
rgdpna,ISR,2003,141554.95366090000000000
rgdpna,ISR,2004,148412.32560034300000000
rgdpna,ISR,2005,155744.28125000000000000
rgdpna,ISR,2006,164457.24441010800000000
rgdpna,ISR,2007,173497.13150159800000000
rgdpna,ISR,2008,180486.10198077200000000
rgdpna,ISR,2009,181996.89466525100000000
rgdpna,ISR,2010,190816.32829746500000000
rgdpna,ISR,2011,199797.41052966500000000
rgdpna,ITA,1950,229497.52435350800000000
rgdpna,ITA,1951,249563.28402149700000000
rgdpna,ITA,1952,260305.37194067500000000
rgdpna,ITA,1953,276351.68523070200000000
rgdpna,ITA,1954,287667.72983045800000000
rgdpna,ITA,1955,303055.27182228200000000
rgdpna,ITA,1956,315533.51829686800000000
rgdpna,ITA,1957,327524.28900747500000000
rgdpna,ITA,1958,342888.94021718400000000
rgdpna,ITA,1959,365248.52704871700000000
rgdpna,ITA,1960,395293.73042557200000000
rgdpna,ITA,1961,428143.60657302000000000
rgdpna,ITA,1962,454423.51582247300000000
rgdpna,ITA,1963,479608.41670310300000000
rgdpna,ITA,1964,492748.39215656600000000
rgdpna,ITA,1965,509173.35105902800000000
rgdpna,ITA,1966,539833.25212630200000000
rgdpna,ITA,1967,578158.12846039500000000
rgdpna,ITA,1968,616483.00479448900000000
rgdpna,ITA,1969,653712.87275975800000000
rgdpna,ITA,1970,735837.62561458900000000
rgdpna,ITA,1971,749215.94822175200000000
rgdpna,ITA,1972,776865.65603948500000000
rgdpna,ITA,1973,832224.03292628600000000
rgdpna,ITA,1974,877997.52928315900000000
rgdpna,ITA,1975,859645.95049736400000000
rgdpna,ITA,1976,920899.03546696800000000
rgdpna,ITA,1977,944478.66261613700000000
rgdpna,ITA,1978,975081.09164083900000000
rgdpna,ITA,1979,1033187.72860174000000000
rgdpna,ITA,1980,1068626.23694873000000000
rgdpna,ITA,1981,1077647.87488883000000000
rgdpna,ITA,1982,1082104.87198796000000000
rgdpna,ITA,1983,1094756.87999238000000000
rgdpna,ITA,1984,1130072.12084599000000000
rgdpna,ITA,1985,1161692.50756467000000000
rgdpna,ITA,1986,1194916.58670121000000000
rgdpna,ITA,1987,1233057.85357592000000000
rgdpna,ITA,1988,1284776.95189746000000000
rgdpna,ITA,1989,1328310.12228700000000000
rgdpna,ITA,1990,1355574.76983459000000000
rgdpna,ITA,1991,1376365.68522960000000000
rgdpna,ITA,1992,1387004.22308359000000000
rgdpna,ITA,1993,1375175.77125621000000000
rgdpna,ITA,1994,1404756.12729437000000000
rgdpna,ITA,1995,1445309.14323438000000000
rgdpna,ITA,1996,1461708.84502941000000000
rgdpna,ITA,1997,1488984.50422366000000000
rgdpna,ITA,1998,1510547.45935941000000000
rgdpna,ITA,1999,1532466.90368165000000000
rgdpna,ITA,2000,1588457.05426361000000000
rgdpna,ITA,2001,1618044.09138628000000000
rgdpna,ITA,2002,1625348.52900125000000000
rgdpna,ITA,2003,1624591.46927859000000000
rgdpna,ITA,2004,1652707.70974177000000000
rgdpna,ITA,2005,1668098.83349784000000000
rgdpna,ITA,2006,1704779.05581562000000000
rgdpna,ITA,2007,1733471.55690084000000000
rgdpna,ITA,2008,1713428.61295609000000000
rgdpna,ITA,2009,1619285.86590374000000000
rgdpna,ITA,2010,1648617.63935429000000000
rgdpna,ITA,2011,1655803.63021340000000000
rgdpna,JAM,1953,3001.38724109460000000
rgdpna,JAM,1954,3338.11246548501000000
rgdpna,JAM,1955,3667.30615012160000000
rgdpna,JAM,1956,4049.77703285840000000
rgdpna,JAM,1957,4567.27968566290000000
rgdpna,JAM,1958,4684.13627920148000000
rgdpna,JAM,1959,4836.26350637887000000
rgdpna,JAM,1960,5123.48482987043000000
rgdpna,JAM,1961,5357.65688264618000000
rgdpna,JAM,1962,5475.62089615816000000
rgdpna,JAM,1963,5859.11639829938000000
rgdpna,JAM,1964,6212.02687572674000000
rgdpna,JAM,1965,6465.31170856537000000
rgdpna,JAM,1966,6565.91530314692000000
rgdpna,JAM,1967,6617.73280248938000000
rgdpna,JAM,1968,6736.86084145463000000
rgdpna,MRT,1962,872.33519958787400000
rgdpna,MRT,1963,900.18549680219600000
rgdpna,MRT,1964,1385.94085486809000000
rgdpna,MRT,1965,1620.64397995529000000
rgdpna,MRT,1966,1640.42227820450000000
rgdpna,MRT,1967,1778.19290006928000000
rgdpna,MRT,1968,2053.40502402293000000
rgdpna,MRT,1969,2006.96627607642000000
rgdpna,MRT,1970,2226.03857140233000000
rgdpna,MRT,1971,2241.20396540537000000
rgdpna,MRT,1972,2244.82297988265000000
rgdpna,MRT,1973,2226.38323944927000000
rgdpna,MRT,1974,2415.77833040655000000
rgdpna,MRT,1975,2660.49264266398000000
rgdpna,MRT,1976,2837.99668605896000000
rgdpna,MRT,1977,2827.13964262710000000
rgdpna,MRT,1978,2615.68579675915000000
rgdpna,MRT,1979,2877.63351129086000000
rgdpna,MRT,1980,2897.79659193815000000
rgdpna,MRT,1981,3013.26038716443000000
rgdpna,MRT,1982,2783.02213281616000000
rgdpna,MRT,1983,2852.30040994984000000
rgdpna,MRT,1984,2791.44150901506000000
rgdpna,MRT,1985,2885.01683372623000000
rgdpna,MRT,1986,3052.66468294100000000
rgdpna,MRT,1987,3123.24322044160000000
rgdpna,MRT,1988,3161.29591527922000000
rgdpna,MRT,1989,3277.99508125924000000
rgdpna,MRT,1990,3243.94458970975000000
rgdpna,MRT,1991,3336.69406294331000000
rgdpna,MRT,1992,3409.62310079763000000
rgdpna,MRT,1993,3705.21440143436000000
rgdpna,MRT,1994,3883.66184685070000000
rgdpna,MRT,1995,3790.27710325295000000
rgdpna,MRT,1996,4190.43390590543000000
rgdpna,MRT,1997,4020.94824332487000000
rgdpna,MRT,1998,4132.64125008620000000
rgdpna,MRT,1999,4408.31329455371000000
rgdpna,MRT,2000,4389.33963833496000000
